	z_coordinate_0	z_coordinate_1
90	3.1474566	-3.7461333
91	-3.0846963	3.7719274
92	2.939797	-10.083559
93	-3.8350017	-1.9977077
94	4.4061527	-4.2409167
95	-2.4466004	-3.3865328
96	-3.6233087	7.986756
97	-1.8527042	1.9271291
98	-4.92899	6.891456
99	-1.3767532	3.4078908
100	0.8971401	6.1430807
101	-6.8238087	-3.732357
102	-6.731151	8.227565
103	-1.5586523	1.610809
104	-3.2030401	-1.5206517
105	-5.62878	7.966795
106	0.36958086	-8.087285
107	-5.651669	-3.6970773
108	-4.0550046	-4.7571344
109	0.5568043	-7.6732173
110	-5.4387894	6.145829
111	-6.482588	-2.1272879
112	-0.03519625	0.016032428
113	-1.0166556	0.8414688
114	-5.761795	-3.061049
115	0.8214421	4.5532327
116	0.5354165	5.205554
117	-5.5878386	-3.856184
118	0.3517965	-8.079451
119	-2.1717093	-4.1687636
120	0.8511231	1.4708828
121	-0.8615843	-8.284528
122	-5.3502846	-2.3530018
123	-5.6014566	-3.142875
124	-5.447111	-3.9514709
125	-0.10093327	0.14535794
126	-7.070257	-2.5866606
127	-3.379756	-1.953946
128	0.16653587	-8.562796
129	-6.9180975	-2.6665487
130	-3.9365895	-2.1258702
131	-0.914841	0.9335829
132	-0.8935795	0.9271965
133	-5.591648	-3.7242637
134	-5.058135	-4.6229587
135	-9.358896	1.9088775
136	-5.2288847	6.4750247
137	7.3902397	-4.080628
138	5.184641	-1.323611
139	-5.329022	-2.21393
140	2.75165	2.2524748
141	-4.1328297	-1.3808628
142	-5.0393076	-5.482593
143	-5.0042763	-0.10342148
144	0.4186449	2.3423123
145	-4.207656	-1.0762721
146	-6.7338505	-1.8884825
147	-1.4689132	1.6022996
148	-1.5521451	1.6517693
149	1.3018826	2.1099353
150	-2.4503334	-3.9221015
151	0.43811628	5.268576
152	-3.254705	-1.7596229
153	-4.1809597	-1.2881382
154	-2.7803683	-3.7144723
155	-1.4792348	1.5963534
156	-0.873857	0.9808482
157	-1.2046874	6.5432134
158	0.424609	2.1439302
159	2.3778884	6.3064275
160	-5.753953	-3.5652137
161	-0.87941897	0.96736515
162	-3.0452027	3.6998398
163	-3.0452027	3.6998398
164	7.3113284	-2.0072532
165	6.583658	-2.1356275
166	-1.3266734	-3.5823245
167	3.226782	4.0060673
168	8.881561	0.7955158
169	8.840182	2.3449614
170	2.3306727	6.513265
171	1.7853761	4.3129573
172	-1.053163	4.1200957
173	6.543826	-2.180263
174	5.889507	-2.7530541
175	10.007499	0.5060785
176	-1.7435267	1.526651
177	5.955798	-2.6801221
178	7.376204	-2.987039
179	5.1251345	-1.3489051
180	-1.5641252	-3.8961644
181	-4.0110836	-4.710372
182	0.6396364	5.34981
183	3.1209388	3.940531
184	1.0645066	1.0177124
185	3.578862	-3.6097322
186	6.2765117	-2.250781
187	-0.5782509	5.3816133
188	0.94994867	1.099593
189	0.9852872	-7.466772
190	6.6681366	-2.0167549
191	3.6358235	2.9061928
192	6.5084925	-2.0232413
193	0.7498058	4.950147
194	6.864823	-1.0376295
195	-0.2072712	4.954381
196	-3.3435407	8.746439
197	5.4324617	-1.090671
198	1.6889338	1.1127064
199	1.0349979	0.94994485
200	6.319373	-2.273513
201	4.453172	-4.1479135
202	8.314042	2.374507
203	-1.0919241	-3.5217278
204	3.3568516	-3.6480465
205	6.1950216	-2.4574406
206	-1.4957582	-3.8853025
207	-1.3116671	6.2750545
208	3.3888187	-3.7218509
209	0.6546667	5.2716537
210	5.2704997	-1.2630438
211	3.0996542	2.5926628
212	0.77106583	-7.9615464
213	9.62527	1.2709234
214	3.256802	-9.927206
215	-4.4191675	-0.34416232
216	10.108119	0.5270077
217	3.5686471	4.152541
218	10.0542	0.4679943
219	-1.249725	-3.7305307
220	6.3532066	-0.36600974
221	-5.719674	7.76813
222	4.364269	-9.811429
223	5.202547	-1.3550106
224	6.2453876	-0.3620713
225	2.5306427	4.8152585
226	4.9112473	-2.0596914
227	0.5835689	5.231607
228	3.2366061	-1.0188175
229	-1.5171834	1.5789639
230	-3.0105298	9.50411
231	6.074954	-2.2958717
232	7.659144	-2.0303755
233	4.2051153	4.7860312
234	3.268199	-3.7534704
235	1.2534083	1.2447125
236	3.228939	4.1648026
237	5.759421	-4.594521
238	3.9412363	-4.2481112
239	3.699813	-0.7348727
240	0.79910403	-7.3524475
241	4.115132	4.502529
242	5.1878242	-1.1959996
243	7.411229	-3.0341587
244	2.4883313	3.607546
245	1.4528581	-8.205526
246	8.030773	-1.9030589
247	0.39447522	2.460258
248	-0.43185532	6.3327885
249	5.5706625	-0.9035815
250	10.51553	0.29983398
251	-7.41288	2.947551
252	6.9299593	-2.5384803
253	-0.7575356	3.1284833
254	6.415526	-1.9765173
255	6.5187225	-2.0809436
256	5.8131256	-2.700811
257	0.8868117	-7.4581246
258	2.2157269	-1.628003
259	4.011597	-9.831428
260	-0.014027777	0.040195465
261	5.3816996	-1.1123381
262	1.3010716	-7.8597903
263	6.6174793	-2.9192379
264	5.128025	-4.427326
265	1.4758332	-6.7984457
266	-2.2164152	3.7501655
267	6.9099426	-2.3369918
268	8.841392	0.8437966
269	1.1127278	1.2173187
270	-1.2346612	5.866386
271	3.8635397	2.8832054
272	0.16133885	-0.34265342
273	6.5682297	-2.848589
274	0.20391871	-0.29605523
275	3.8165562	3.1826124
276	-1.0223936	0.6643528
277	-8.4261875	2.1393013
278	6.821416	-2.5410326
279	7.50171	-4.1906548
280	9.707418	2.5005002
281	-5.381199	8.406903
282	-0.09315565	0.066628695
283	4.8590064	-3.9850855
284	5.3006525	-1.1715612
285	-2.4239178	3.0695457
286	0.30087858	2.2417753
287	5.2192245	-1.2769932
288	1.4243668	-6.888197
289	0.124924585	-0.40388265
290	5.162497	6.31041
291	3.9224129	-9.850515
292	0.69430244	5.1523066
293	8.295172	-4.050012
294	5.3509417	-3.572986
295	0.81404614	-7.43239
296	-3.2545233	9.823096
297	0.9547955	-7.4104977
298	-0.5202377	5.379376
299	-3.1213405	8.971019
300	5.157486	-1.5139624
301	-3.0354989	-2.5117722
