	z_coordinate_0	z_coordinate_1
437	-1.0600848	9.458315
438	2.6935606	6.137001
439	3.134521	6.1081047
440	2.106777	5.213645
441	1.6901315	4.826808
442	1.9729971	5.1615224
443	0.21570523	7.297128
444	-1.6378502	8.801021
445	0.7490074	5.4874573
446	1.8730832	4.774807
447	2.153812	5.055726
448	0.6672004	5.9171906
449	-1.9614958	8.759363
450	1.4277202	5.090684
451	2.0196426	4.687373
452	1.8201681	4.6819496
453	-1.9489487	8.809652
454	-1.8784169	8.387718
455	-1.8955485	8.559824
456	-2.1785977	8.569576
457	0.31771702	5.62228
458	2.342596	4.099853
459	-0.2826733	6.0403504
460	2.0300217	4.1587057
461	2.4115486	3.9193246
462	1.9041272	3.7464957
463	3.6500318	3.3370783
464	3.5442085	3.3815944
465	-1.9663897	8.353347
466	1.9508423	5.8642535
467	3.975454	4.1278534
468	4.3104167	3.3967009
469	3.409973	3.822286
470	3.2137406	3.6810782
471	3.6297438	3.4069896
472	3.467117	3.2833068
473	2.2341998	5.4775863
474	1.4251128	6.7669063
475	2.7609937	4.7190266
476	2.7708528	6.931034
477	2.5037682	5.117081
478	2.8385231	4.172033
479	3.9524457	3.0769255
480	3.5749018	3.1563418
481	3.528508	3.160219
482	4.242699	2.7951624
483	4.1788583	3.0252287
484	4.037806	2.960179
485	3.575208	3.567134
486	3.9845383	3.014716
487	-9.356084	6.1821012
488	-9.380048	6.3918304
489	-9.214053	6.574271
490	-9.467661	6.183177
491	-9.291986	5.8547297
492	-2.507297	0.15544778
493	-2.4119747	-0.20849082
494	-2.2164462	-0.9168018
495	-2.6226294	0.43609467
496	-2.422914	0.2765012
497	-2.45782	0.4101887
498	-2.5895298	0.44036236
499	-2.471484	0.40436813
500	-5.065457	0.302883
501	-5.1728683	0.34725836
502	-5.356227	0.3514372
503	-5.3475127	0.2782409
504	-5.1829286	0.26549366
