	z_coordinate_0	z_coordinate_1
84	1.5578448	-4.4039464
85	1.3569988	-3.776067
86	1.2305282	-2.160539
87	1.3787537	-2.4661565
88	1.2607735	-2.5692103
89	1.2301174	-2.4461448
90	1.3956959	-4.790174
91	1.9888662	-5.5589967
92	0.7280216	-4.050251
93	1.7193396	-3.0593297
94	1.433154	-2.8792174
95	1.4526494	-2.2674682
96	2.1162016	-3.3578408
97	1.5903338	-2.6717548
98	-2.5725803	-2.893483
99	-2.2613945	-3.112429
100	-3.716722	-3.2587729
101	-2.8429866	-2.9179623
102	-2.89756	-2.8857453
103	-3.1521204	-2.95312
104	-3.1594565	-2.929033
105	-2.965407	-2.8815281
106	-2.9614596	-2.891473
107	-3.0192478	-2.9454
108	-1.7325143	-3.7049415
109	-1.4613538	-1.159772
110	-1.8769697	-1.2476768
111	-1.8748647	-1.296116
112	-1.5814667	-1.0998663
113	-1.7400542	-1.2356187
114	-1.4871098	-1.4096857
115	-1.4967033	-1.2114307
116	-1.6789094	-1.3802313
117	-1.4390782	-1.6414126
118	-6.674321	-5.4591126
119	-6.9012733	-5.343006
120	-6.9689393	-5.2935367
121	-7.0243506	-5.3752604
122	-6.957355	-5.2893324
123	-6.8943667	-5.2919817
124	-7.1131034	-5.3994493
125	-6.5257998	-2.64039
126	-6.473768	-2.7066064
127	-6.496821	-2.6253285
128	-6.357583	-2.7323875
129	-6.327542	-2.7191336
130	-6.340535	-2.7574143
131	-6.3771386	-2.6994953
132	-6.828131	-2.8641152
133	-6.4794874	-2.712848
134	-6.5110774	-2.695925
135	-6.448148	-2.7139914
136	-6.654194	-2.7020962
137	-6.578158	-2.6836197
138	-6.678699	-2.7745254
139	-7.0420833	-2.4006104
140	-7.3337564	-9.52077
141	-0.34675002	2.0174036
142	-0.36452687	2.1098526
143	-0.36776495	1.9084332
144	-0.39800632	1.9202651
145	-0.3888517	2.104718
146	-0.3922742	2.0336025
147	-0.37257445	2.024771
148	-0.32893848	1.993915
149	-0.30770308	1.9858714
150	-7.370706	-9.42541
151	-0.39175522	1.9716939
152	-7.366621	-9.709857
153	-7.4068904	-9.857493
154	-0.42924905	1.9316291
155	-0.9726943	0.5937618
156	-0.9362329	0.7261573
157	-0.26522493	1.8263478
158	-6.1614747	-10.060473
159	-1.0467062	0.41162112
160	-6.0163145	-10.014113
161	-5.9094205	-10.158083
162	-1.1221515	0.44919088
163	-0.89442337	0.7734755
164	-1.0073105	0.4691585
165	-1.0217408	0.59624976
166	-0.95976746	0.65493894
167	-1.0207595	0.5741844
168	-0.9948348	0.590781
169	-1.0197555	0.60512346
170	1.3083287	-1.619291
171	1.3375537	-1.4053388
172	1.3652353	-1.615171
173	2.1725647	-2.010722
174	1.6848103	-1.9820081
175	1.499793	-1.4918822
176	1.4523407	-1.3755703
177	1.515771	-2.6529193
178	1.3600069	-2.1605065
179	1.3102962	-2.7795885
180	1.3704572	-2.1518826
181	1.371199	-2.235143
182	1.2907003	-2.6095686
183	1.254196	-2.79015
184	1.558162	-2.5627387
185	6.102012	-1.2403158
186	6.4350824	-1.3673905
187	6.2188697	-1.2188139
188	6.854301	-1.72921
189	6.7003427	-1.6808935
190	6.7264476	-1.5442742
191	8.086494	-1.5850335
192	8.0515	-1.4886987
193	8.278163	-0.06298008
194	8.518273	-0.0724894
195	8.600907	0.0070948377
196	8.47891	-0.08682122
197	9.726518	-1.5569769
198	9.76858	-1.4190259
199	8.672087	-0.8637898
200	8.685031	-0.47976843
201	8.590032	0.20404276
202	8.572069	0.28159848
203	1.366944	-6.0962243
204	0.46789193	-4.552706
205	-0.5581508	-3.6651952
206	-3.3325605	-9.813821
207	-4.2857585	-9.445605
208	-3.958839	-9.534678
209	-4.15075	-9.581248
210	-3.414337	-9.794661
211	1.0766786	-5.6000776
212	0.44064617	-6.741152
213	0.7449836	-4.9700394
214	-4.105575	-10.291723
215	-0.21908553	-1.5983684
216	-4.6927195	-10.063701
217	-4.385205	-10.072107
218	-3.8784566	-9.764198
219	-4.1262894	-9.734775
220	-3.662837	-9.800149
221	0.62487763	-1.1099154
222	0.8460511	-0.6378093
223	0.8514607	-0.555442
224	0.824303	-0.67134553
225	0.73399734	-0.95688367
226	2.4481487	-2.596583
227	2.2187884	-2.5416284
228	0.6430112	-1.5047704
229	0.8109845	-0.9280192
230	0.94216835	-0.6403923
231	0.926536	-0.707377
232	-3.5262718	-9.790607
233	0.76323336	-1.595114
234	-3.4984207	-9.688422
235	0.88968754	-1.0468191
236	6.1438103	-3.1220694
237	5.6338716	-2.6449645
238	5.2555423	-2.5657191
239	5.1964746	-2.5836122
240	5.57033	-2.810188
241	6.5800242	-3.7189646
242	4.6800275	-4.2866125
243	4.671531	-4.375667
244	5.3537846	-5.5995455
245	4.4930987	-4.1195908
246	5.0352445	-4.9887733
247	5.574411	-6.106988
248	5.509397	-6.088226
249	5.618432	-6.1156416
250	6.0078177	-6.683378
251	5.8773303	-6.689855
252	9.3392725	-2.047948
253	9.501761	-2.270037
254	8.866354	-0.54888284
255	3.2258158	0.87304133
256	3.2186234	0.8568011
257	3.2684112	0.8371921
258	3.360389	0.82823277
259	3.301704	0.8436506
260	3.224613	0.84959173
261	3.2617946	0.82253516
262	3.293821	0.8469498
263	3.3852272	0.7832222
264	3.2858715	0.7976826
265	3.6688273	0.55589646
266	3.7446132	0.5543848
267	-2.830679	-10.1386595
268	3.0546243	-4.4978147
269	3.567308	-5.415602
270	2.7796776	-3.8221152
271	-2.245777	-10.519783
272	-1.6987432	-10.67648
273	5.646766	-2.6899302
274	-1.8020916	-10.722892
275	-1.4530873	-10.720811
276	5.774553	-2.954529
277	4.8496847	-1.0946631
278	4.250553	-0.7626317
279	4.981081	-1.1521243
280	-1.6934513	-11.242791
281	-0.9030069	-10.502621
282	9.262275	-0.8151045
283	7.842463	-1.7341624
284	10.146744	-2.7718363
285	7.3640475	-2.5854428
286	7.1659837	-2.4347034
287	7.506538	-2.5493572
288	8.724409	-2.6509974
289	8.671376	-2.5548294
290	8.875794	-2.753443
291	2.7656069	-7.1312037
292	2.4053793	-6.0093207
293	2.6909075	-6.642295
294	2.3775039	-5.6421833
295	2.4320426	-5.4725037
296	8.469861	-1.1993939
297	8.48474	-1.1001605
298	8.101622	-1.0646409
299	5.536219	-2.2807472
300	5.990101	-2.6473105
301	6.0383096	-2.3701253
302	4.859176	-2.825815
303	4.341121	-2.7609596
304	4.0007095	-2.2646046
305	4.083084	-2.4819677
306	-0.5228978	-2.4171948
307	-0.6830142	-2.665061
308	-0.37311602	-3.99631
309	-0.13804354	-3.1922266
310	-0.87540054	-2.5363224
311	-0.63118285	-2.5324523
312	-0.6620913	-2.4790144
313	-0.64265305	-2.832008
314	-0.96515834	-2.8794007
315	-0.7586214	-2.985427
316	-0.50490654	-2.8516228
317	-0.37601984	-3.3188508
318	0.38663334	-4.6774073
319	0.3529088	-4.601141
320	0.5107801	-4.870461
321	-0.2395239	-3.9975026
322	0.75620586	-5.2776623
323	1.7201952	-6.8217206
324	1.2835206	-6.0961523
325	0.73401606	-5.381406
326	3.0261054	-5.1133547
327	3.1600847	-5.3893766
328	3.1288924	-4.9711785
329	6.2170634	-3.537611
330	6.3790936	-3.504328
331	0.540917	-5.9983
332	0.50845945	-5.989687
333	0.45433307	-6.0609627
334	0.07274173	-5.5072436
335	-0.068284884	-5.141987
336	0.15319656	-5.6967545
337	-0.009755567	-5.4353905
338	-0.18231954	-5.0377836
339	6.1431336	-1.4273514
340	2.5289135	-2.136308
341	6.503169	-2.1437147
342	7.1478148	-2.3221996
343	3.323885	-5.6823964
344	3.2904701	-5.567101
345	9.389788	-2.4707866
346	9.191049	-1.9193286
347	7.267275	-4.954274
348	7.169234	-4.855882
349	8.824946	-3.8624952
350	9.016266	-4.3607264
351	10.38155	-2.0878851
352	10.796653	-5.2257934
353	10.728284	-5.126921
354	-11.224075	2.046884
355	-10.950965	1.9128627
356	-10.901329	1.9454104
357	-4.884423	2.9007196
358	-4.404834	3.0840647
359	-4.6978188	3.60147
360	-4.411647	3.383752
361	-11.105423	2.0090463
362	-11.0055685	1.826608
363	-3.9477997	3.4600058
364	-4.548513	4.069501
365	-3.3840137	6.724683
366	-4.3061047	2.978398
367	-10.879672	1.8641772
368	-10.906085	1.7741007
369	-5.0858264	3.2557766
370	-11.0569	2.0887244
371	-7.763183	6.63346
372	-8.080056	7.156024
373	-5.9809413	3.1935272
374	-6.6495147	4.438862
375	-6.4427257	3.9710205
376	-7.28986	4.6414337
377	-6.826135	4.5651236
378	-8.849091	4.6551166
379	-6.6676164	4.1704884
380	-6.6980577	5.179733
381	-6.7638845	5.3215423
382	-6.939222	7.028413
383	-7.6528654	6.1910753
384	-7.7005496	6.35743
385	-7.961641	6.2688
386	-7.3836937	6.496978
387	-6.3263707	4.7777934
388	-5.7331986	3.8429873
389	-5.817003	3.3331764
390	-7.025331	5.6902456
391	-5.6374116	3.2095256
392	-5.9522123	3.644838
393	-5.7851253	3.6181676
394	-6.022339	3.7641246
395	-6.1665154	4.415752
396	-8.262859	6.0384374
397	-7.067181	5.4440975
398	-7.555374	5.3993874
399	-6.4434495	4.214696
400	-6.079492	4.2306194
401	-6.8699737	4.7158976
402	-7.7480474	5.7736087
403	-8.48916	5.3491187
404	-7.050455	6.140475
405	-4.943747	3.9732993
406	-6.4061365	5.802476
407	-3.8192263	6.652234
408	-3.392314	8.925625
409	-3.196463	7.960493
410	-3.7791996	9.090804
411	-4.859695	6.758368
412	-4.7269063	9.02773
413	-3.2858124	7.9580812
414	-3.1483736	7.9580164
415	-4.2696185	7.8312483
416	-3.7373543	9.067744
417	-3.1018634	7.7954206
418	-4.891368	4.2619467
419	-4.881266	4.1401286
420	-4.887028	4.0309467
421	-3.1160355	8.096957
422	-2.8151727	7.843956
423	-3.2326598	8.031064
424	-2.6880565	7.5002213
425	-3.2149448	8.545932
426	-3.249936	7.213899
427	-3.239901	7.622826
428	-3.1588042	7.3530693
429	-3.2354116	7.5418153
430	-2.8510551	6.757128
431	-2.9755685	6.957048
432	-3.09711	7.1201153
433	-3.3234985	7.1887374
434	-3.04251	7.7033114
435	-3.1575716	7.806137
436	-3.7068827	8.171451
437	-6.4904475	4.831935
438	-6.837814	4.692162
439	-5.900731	4.0033245
440	-5.4316435	3.6880345
441	-5.8067026	3.9811938
442	-5.038011	5.9596853
443	-3.1394677	7.6270504
444	-4.9541764	4.2958736
445	-5.5504704	3.6612525
446	-5.892616	3.8310595
447	-5.08693	4.6074114
448	-2.946251	7.757699
449	-5.32324	3.8341181
450	-5.565266	3.4093049
451	-5.4943514	3.4856617
452	-3.0100937	7.8156805
453	-2.9436731	7.4098043
454	-2.990315	7.630971
455	-2.943418	7.716795
456	-4.571259	4.4083033
457	-5.457478	2.8269515
458	-4.2206655	4.8768024
459	-5.3211164	2.9274976
460	-5.4541087	2.6505697
461	-5.0644307	2.7247593
462	-5.9569345	1.6148207
463	-5.49682	1.7224181
464	-2.945238	7.6263533
465	-5.886206	4.287033
466	-6.5507827	2.262367
467	-6.207543	1.4680628
468	-6.175679	2.1895313
469	-5.9345794	2.0348747
470	-6.062144	1.712333
471	-5.927202	1.6431866
472	-5.8799024	4.010793
473	-5.8635736	5.194212
474	-6.221854	3.060547
475	-6.8466926	5.4775476
476	-6.128223	3.558312
477	-5.952918	2.6190372
478	-5.8038716	1.2720971
479	-5.785272	1.430446
480	-5.8033543	1.4516307
481	-5.2628913	0.8619572
482	-5.499825	1.1357194
483	-5.6021566	1.0984557
484	-6.0612507	1.9424213
485	-5.70398	1.1991256
486	-8.765407	-2.533571
487	-9.036473	-2.57572
488	-9.160747	-2.507205
489	-8.86995	-2.5663545
490	-8.434484	-2.6803474
491	-1.5836334	-2.134934
492	-1.438383	-2.5334918
493	-1.1521124	-3.3914735
494	-2.3900414	-1.779176
495	-1.9441394	-1.818101
496	-1.8837963	-1.7884396
497	-2.1111772	-1.7097834
498	-2.0947776	-1.6862171
499	-3.9516401	-4.7180405
500	-4.0566797	-4.745264
501	-4.1742163	-4.7491417
502	-4.1889935	-4.7693014
503	-4.0742393	-4.773506
504	3.0549533	4.047886
505	2.8294601	3.8515098
506	2.4207876	4.1753387
507	2.6071422	3.9760773
508	3.5114794	3.977433
509	2.7429862	4.611041
510	3.7808774	4.22549
511	3.3508244	4.6311235
512	2.83974	8.664115
513	2.7410784	9.240261
514	2.9677732	5.0111775
515	2.5834239	6.4450426
516	2.8249197	5.9371614
517	2.4589632	6.9242544
518	2.6674156	6.6087847
519	1.1369311	7.423799
520	2.8811023	6.2118435
521	2.80858	6.9137325
522	2.8286545	7.0839067
523	2.3978817	8.413408
524	2.394717	8.259812
525	2.5132039	8.345544
526	2.1219094	8.590545
527	2.5899477	8.223485
528	2.7549527	6.52479
529	3.0339043	5.486965
530	3.299049	5.3573866
531	2.764847	7.6116953
532	3.197134	4.9226255
533	3.0161602	5.4684143
534	2.8052194	5.2993383
535	2.9322205	5.579114
536	2.7747757	6.1105804
537	1.9554359	8.237168
538	2.9546108	7.6820593
539	2.198894	7.5061207
540	2.7852204	6.0291395
541	2.7385032	5.808935
542	2.5710623	6.733947
543	2.1171305	7.844389
544	1.3315482	7.631375
545	2.439074	8.089515
546	2.8949976	4.997607
547	3.7371144	7.474268
548	2.2723966	4.5723243
549	2.4811049	4.6835794
550	3.9119887	5.249525
551	2.5469625	6.5350313
552	2.1515372	6.6244965
553	2.5239131	5.376096
554	2.511003	4.9394217
555	2.4488213	5.213256
556	1.6669515	5.967448
557	2.1976073	4.7685547
558	2.595857	4.806389
559	2.6349995	5.503701
560	2.316743	5.116392
561	2.6436737	4.8836083
562	3.015699	5.010167
563	2.6348667	4.7330127
564	2.6479979	4.768115
565	3.6126387	4.680145
566	2.3021762	4.4791956
567	3.299829	4.4332857
568	3.6011207	4.3882174
569	3.36873	4.0540376
570	5.0590677	4.7682877
571	5.6152043	4.6177826
572	4.047707	6.358138
573	5.098335	5.5851426
574	5.7033863	5.0889597
575	5.2077622	5.260327
576	5.295245	5.078742
577	5.159366	4.929619
578	5.206114	4.746117
579	4.2276225	6.2230606
580	3.9540646	6.7656384
581	4.201364	5.657677
582	3.3252702	7.5615754
583	3.6546612	5.8217688
584	4.2878866	5.028328
585	5.7635384	4.811837
586	5.7612405	4.879669
587	5.5269866	4.904484
588	6.3178463	4.7212586
589	6.140548	4.8034563
590	6.024338	4.5412426
591	5.2505827	5.054537
592	5.786123	4.7702045
